year,country,city,gender,rank,name,nation,round,time,forfeit
2018,rus,moscow,women,18,Kamilla Kushaeva,RUS,final,,
2018,rus,moscow,women,19,Polina Aksenova,RUS,final,,
2018,rus,moscow,women,20,Victoire Andrier,FRA,final,,
2018,rus,moscow,women,21,Daria Kan,RUS,final,,
2018,rus,moscow,women,22,Klaudia Buczek,POL,final,,
2018,rus,moscow,women,23,Fitriyani Fitriyani,INA,final,,
2018,rus,moscow,women,23,Alla Marenych,UKR,final,,
2018,rus,moscow,women,25,Di Niu,CHN,final,,
2018,rus,moscow,women,26,Andrea Rojas,ECU,final,,
2018,rus,moscow,women,27,Kseniia Petrova,RUS,final,,
2018,rus,moscow,women,28,HaiMei QIU,CHN,final,,
2018,rus,moscow,women,29,Assel Marlenova,KAZ,final,,
2018,rus,moscow,women,30,Svetlana Sharova,RUS,final,,
2018,rus,moscow,women,31,Alexandra Elmer,AUT,final,,
2018,rus,moscow,women,32,Elena Krasovskaia,RUS,final,,
2018,rus,moscow,women,33,Karina Gareeva,RUS,final,,
2018,rus,moscow,women,34,Anna Brozek,POL,final,,
2018,rus,moscow,women,35,Luiza Emeleva,RUS,final,,
2018,rus,moscow,women,36,Patrycja Chudziak,POL,final,,
2018,rus,moscow,women,36,Polina Kulagina,RUS,final,,
2018,rus,moscow,women,38,Nina Lach,AUT,final,,
2018,rus,moscow,women,39,Iuliia Panteleeva,RUS,final,,
2018,rus,moscow,women,40,Iqomah Nurul,INA,final,,
2018,rus,moscow,women,41,Edyta Ropek,POL,final,,
2018,rus,moscow,women,42,Darina Galaganova,RUS,final,,
2018,rus,moscow,women,43,Nataliia Stepanova,RUS,final,,
2018,rus,moscow,women,44,Miho Nonaka,JPN,final,,
2018,rus,moscow,women,45,Futaba Ito,JPN,final,,
2018,rus,moscow,women,46,Azam Karami,IRI,final,,
2018,rus,moscow,women,47,Valeriia Deriabina,RUS,final,,
2018,rus,moscow,women,48,Elnaz Rekabi,IRI,final,,
2018,rus,moscow,women,49,Irina Sabitova,RUS,final,,
2018,rus,moscow,women,50,Nanako Kura,JPN,final,,
2018,rus,moscow,women,51,Valentina Aguado,ARG,final,,
2018,rus,moscow,women,52,Margaryta Zakharova,UKR,final,,
2018,rus,moscow,women,53,Akiyo Noguchi,JPN,final,,
2018,rus,moscow,women,54,Julia Chanourdie,FRA,final,,
2018,rus,moscow,women,55,Fatemeh Jafari Mahmodabadi,IRI,final,,
2018,rus,moscow,women,56,Maggie Hammer,USA,final,,
2018,rus,moscow,women,57,Hadis Nazarirobati,IRI,final,,
2018,rus,moscow,women,58,Chloe Caulier,BEL,final,,
2018,rus,moscow,women,59,Bahareh Badrabadi,IRI,final,,
2018,rus,moscow,women,60,Dinara Fakhritdinova,RUS,final,,
2018,rus,moscow,women,61,Andrea Ebner,ITA,final,,
2018,rus,moscow,women,62,Mei Kotake,JPN,final,,
2018,rus,moscow,women,63,Saki Kikuchi,JPN,final,,
2018,rus,moscow,women,64,Mariia Musienko,RUS,final,,
2018,rus,moscow,women,65,Heloïse Doumont,BEL,final,,
2018,rus,moscow,women,66,Lisa Hammer,USA,final,,
2018,rus,moscow,women,67,Elisabetta Dalla Brida,ITA,final,,
2018,rus,moscow,women,67,Hung Ying Lee,TPE,final,,
2018,chn,taian,women,1,Anouck Jaubert,FRA,final,7.620,
2018,chn,taian,women,2,Sari Agustina,INA,final,7.740,
2018,chn,taian,women,3,Aries Susanti Rahayu,INA,final,8.860,
2018,chn,taian,women,4,Anna Brozek,POL,final,9.170,
2018,chn,taian,women,5,Aurelia Sarisson,FRA,final,8.100,
2018,chn,taian,women,6,Anna Tsyganova,RUS,final,8.210,
2018,chn,taian,women,7,Mariia Krasavina,RUS,final,8.240,
2018,chn,taian,women,8,Rajiah Sallsabillah,INA,final,9.780,
2018,chn,taian,women,9,Elena Remizova,RUS,final,7.840,
2018,chn,taian,women,10,Alla Marenych,UKR,final,8.340,
2018,chn,taian,women,11,MingWei NI,CHN,final,8.380,
2018,chn,taian,women,12,CuiLian He,CHN,final,8.710,
2018,chn,taian,women,13,Santi Wellyanti,INA,final,8.770,
2018,chn,taian,women,14,Elena Timofeeva,RUS,final,8.840,
2018,chn,taian,women,15,Victoire Andrier,FRA,final,9.040,
2018,chn,taian,women,16,Iuliia Kaplina,RUS,final,,fall
2018,chn,taian,women,17,Edyta Ropek,POL,final,,
2018,chn,taian,women,18,Elma Fleuret,FRA,final,,
2018,chn,taian,women,18,Di Niu,CHN,final,,
2018,chn,taian,women,20,Daria Kan,RUS,final,,
2018,chn,taian,women,21,YiLing SONG,CHN,final,,
2018,chn,taian,women,22,Puji Lestari,INA,final,,
2018,chn,taian,women,22,Iqomah Nurul,INA,final,,
2018,chn,taian,women,22,Xuhua PAN,CHN,final,,
2018,chn,taian,women,25,Mulyani Mudji ,INA,final,,
2018,chn,taian,women,26,HaiMei QIU,CHN,final,,
2018,chn,taian,women,27,Miho Nonaka,JPN,final,,
2018,chn,taian,women,28,LiJuan DENG,CHN,final,,
2018,chn,taian,women,29,Rong JIANG,CHN,final,,
2018,chn,taian,women,30,Hung Ying Lee,TPE,final,,
2018,chn,taian,women,31,LaMu RENQING,CHN,final,,
2018,chn,taian,women,32,Nanako Kura,JPN,final,,
2018,chn,taian,women,33,Alannah Yip,CAN,final,,
2018,chn,taian,women,34,Vanessa Si Yinn Teng,SIN,final,,
2018,chn,taian,women,35,Akiyo Noguchi,JPN,final,,
2018,chn,taian,women,36,Yusri Nadrah,SIN,final,,
2018,chn,taian,women,37,Azmie Nadirah,SIN,final,,
2018,chn,taian,women,38,Sarah Tetzlaff,NZL,final,,
2018,chn,taian,women,39,Iuliia Panteleeva,RUS,final,,
2018,sui,villars,women,1,Anouck Jaubert,FRA,final,7.980,
2018,sui,villars,women,2,Victoire Andrier,FRA,final,8.210,
2018,sui,villars,women,3,Mariia Krasavina,RUS,final,9.620,
2018,sui,villars,women,4,YiLing SONG,CHN,final,,fall
2018,sui,villars,women,5,Anna Brozek,POL,final,8.240,
2018,sui,villars,women,6,Elisabetta Dalla Brida,ITA,final,8.820,
2018,sui,villars,women,7,Iuliia Kaplina,RUS,final,8.930,
2018,sui,villars,women,8,Elena Remizova,RUS,final,10.670,
2018,sui,villars,women,9,MingWei NI,CHN,final,8.470,
2018,sui,villars,women,10,Klaudia Buczek,POL,final,8.860,
2018,sui,villars,women,11,Elizaveta Ivanova,RUS,final,9.170,
2018,sui,villars,women,12,CuiLian He,CHN,final,11.050,
2018,sui,villars,women,13,Patrycja Chudziak,POL,final,,fall
2018,sui,villars,women,14,Daria Kan,RUS,final,,False start
2018,sui,villars,women,15,Aurelia Sarisson,FRA,final,,False start
2018,sui,villars,women,16,Elma Fleuret,FRA,final,,fall
2018,sui,villars,women,17,Elena Timofeeva,RUS,final,,
2018,sui,villars,women,18,Alexandra Elmer,AUT,final,,
2018,sui,villars,women,19,Silvia Porta ,ITA,final,,
2018,sui,villars,women,20,Capucine Viglione,FRA,final,,
2018,sui,villars,women,21,Andrea Rojas,ECU,final,,
2018,sui,villars,women,22,Elena Krasovskaia,RUS,final,,
2018,sui,villars,women,23,Miho Nonaka,JPN,final,,
2018,sui,villars,women,24,Petra Klingler,SUI,final,,
2018,sui,villars,women,25,Nina Lach,AUT,final,,
2018,sui,villars,women,26,Hung Ying Lee,TPE,final,,
2018,sui,villars,women,27,Martina Zanetti,ITA,final,,
2018,sui,villars,women,28,Alma Bestvater,GER,final,,
2018,sui,villars,women,29,Tetiana Kolkotina,UKR,final,,
2018,sui,villars,women,30,Hana Krizova,CZE,final,,
2018,sui,villars,women,31,Stasa Gejo,SRB,final,,
2018,sui,villars,women,32,Jara Späte,SUI,final,,
2018,sui,villars,women,33,Iuliia Panteleeva,RUS,final,,
2018,sui,villars,women,34,Futaba Ito,JPN,final,,
2018,sui,villars,women,35,Chloe Caulier,BEL,final,,
2018,sui,villars,women,36,Janja Garnbret,SLO,final,,
2018,sui,villars,women,37,LaMu RENQING,CHN,final,,
2018,sui,villars,women,38,Francesca Vasi,ITA,final,,
2018,sui,villars,women,39,Akiyo Noguchi,JPN,final,,
2018,sui,villars,women,40,Maggie Hammer,USA,final,,
2018,sui,villars,women,41,Giorgia Tesio,ITA,final,,
2018,sui,villars,women,42,Andrea Kümin,SUI,final,,
2018,sui,villars,women,43,Sofya Yokoyama,SUI,final,,
2018,sui,villars,women,44,Jain Kim,KOR,final,,
2018,sui,villars,women,45,Urska Repusic,SLO,final,,
2018,sui,villars,women,46,Ekaterina Kipriianova,RUS,final,,
2018,sui,villars,women,47,Mei Kotake,JPN,final,,
2018,sui,villars,women,48,Anne-Sophie Koller,SUI,final,,
2018,sui,villars,women,49,Mia Krampl,SLO,final,,
2018,sui,villars,women,50,Tiffany Melius,AUS,final,,
2018,sui,villars,women,51,Heloïse Doumont,BEL,final,,
2018,sui,villars,women,52,Rebecca Frangos,CAN,final,,
2018,sui,villars,women,53,Celine Cuypers,BEL,final,,
2018,chn,wujiang,women,1,Aries Susanti Rahayu,INA,final,7.740,
2018,chn,wujiang,women,2,Anouck Jaubert,FRA,final,8.010,
2018,chn,wujiang,women,3,Iuliia Kaplina,RUS,final,7.650,
2018,chn,wujiang,women,4,Mariia Krasavina,RUS,final,7.870,
2018,chn,wujiang,women,5,Sari Agustina,INA,final,8.110,
2018,chn,wujiang,women,6,Anna Tsyganova,RUS,final,8.300,
2018,chn,wujiang,women,7,MingWei NI,CHN,final,8.920,
2018,chn,wujiang,women,8,Puji Lestari,INA,final,9.750,
2018,chn,wujiang,women,9,Anna Brozek,POL,final,8.500,
2018,chn,wujiang,women,10,CuiLian He,CHN,final,8.660,
2018,chn,wujiang,women,11,Rajiah Sallsabillah,INA,final,8.800,
2018,chn,wujiang,women,12,Victoire Andrier,FRA,final,8.950,
2018,chn,wujiang,women,13,Aurelia Sarisson,FRA,final,9.010,
2018,chn,wujiang,women,14,Ekaterina Barashchuk,RUS,final,9.020,
2018,chn,wujiang,women,15,Tetiana Kolkotina,UKR,final,9.470,
2018,chn,wujiang,women,16,Iqomah Nurul,INA,final,,fall
2018,chn,wujiang,women,17,HaiMei QIU,CHN,final,,
2018,chn,wujiang,women,18,Elena Remizova,RUS,final,,
2018,chn,wujiang,women,19,GuiZhen XIE,CHN,final,,
2018,chn,wujiang,women,20,Elena Timofeeva,RUS,final,,
2018,chn,wujiang,women,21,Oceania Mackenzie,AUS,final,,
2018,chn,wujiang,women,22,Mulyani Mudji ,INA,final,,
2018,chn,wujiang,women,23,Futaba Ito,JPN,final,,
2018,chn,wujiang,women,24,Janja Garnbret,SLO,final,,
2018,chn,wujiang,women,25,Elizabeth  Sepulveda,USA,final,,
2018,chn,wujiang,women,26,Akiyo Noguchi,JPN,final,,
2018,chn,wujiang,women,27,Jessica Pilz,AUT,final,,
2018,chn,wujiang,women,28,Fanny Gibert,FRA,final,,
2018,chn,wujiang,women,29,Miu Kurita,JPN,final,,
2018,chn,wujiang,women,30,Mia Krampl,SLO,final,,
2018,chn,wujiang,women,31,Rebecca Frangos,CAN,final,,
2018,chn,wujiang,women,32,Heloïse Doumont,BEL,final,,
2018,chn,wujiang,women,33,LiJuan DENG,CHN,final,,
2018,chn,xiamen,women,1,Aries Susanti Rahayu,INA,final,7.530,
2018,chn,xiamen,women,2,Iuliia Kaplina,RUS,final,,fall
2018,chn,xiamen,women,3,Anouck Jaubert,FRA,final,7.940,
2018,chn,xiamen,women,4,Elena Remizova,RUS,final,7.990,
2018,chn,xiamen,women,5,Elena Timofeeva,RUS,final,7.900,
2018,chn,xiamen,women,6,Patrycja Chudziak,POL,final,8.640,
2018,chn,xiamen,women,7,Mariia Krasavina,RUS,final,9.790,
2018,chn,xiamen,women,8,Anna Brozek,POL,final,,fall
2018,chn,xiamen,women,9,Sari Agustina,INA,final,8.230,
2018,chn,xiamen,women,10,Puji Lestari,INA,final,8.280,
2018,chn,xiamen,women,11,CuiLian He,CHN,final,8.360,
2018,chn,xiamen,women,12,YiLing SONG,CHN,final,8.500,
2018,chn,xiamen,women,13,Rajiah Sallsabillah,INA,final,8.640,
2018,chn,xiamen,women,14,Victoire Andrier,FRA,final,9.050,
2018,chn,xiamen,women,15,MingWei NI,CHN,final,9.600,
2018,chn,xiamen,women,16,Anna Tsyganova,RUS,final,,fall
2018,chn,xiamen,women,17,Aurelia Sarisson,FRA,final,,
2018,chn,xiamen,women,18,Ekaterina Barashchuk,RUS,final,,
2018,chn,xiamen,women,19,LiJuan DENG,CHN,final,,
2018,chn,xiamen,women,20,Iqomah Nurul,INA,final,,
2018,chn,xiamen,women,21,Tetiana Kolkotina,UKR,final,,
2018,chn,xiamen,women,22,HaiMei QIU,CHN,final,,
2018,chn,xiamen,women,23,GuiZhen XIE,CHN,final,,
2018,chn,xiamen,women,24,Klaudia Buczek,POL,final,,
2018,chn,xiamen,women,25,Mulyani Mudji ,INA,final,,
2018,chn,xiamen,women,26,Oceania Mackenzie,AUS,final,,
2018,chn,xiamen,women,27,Futaba Ito,JPN,final,,
2018,chn,xiamen,women,28,Akiyo Noguchi,JPN,final,,
2018,chn,xiamen,women,29,Jessica Pilz,AUT,final,,
2018,chn,xiamen,women,30,Jain Kim,KOR,final,,
2018,chn,xiamen,women,31,Elizabeth  Sepulveda,USA,final,,
2018,chn,xiamen,women,32,Janja Garnbret,SLO,final,,
2018,chn,xiamen,women,33,Fanny Gibert,FRA,final,,
2018,chn,xiamen,women,34,Manon Hily,FRA,final,,
2018,chn,xiamen,women,34,Miu Kurita,JPN,final,,
2018,chn,xiamen,women,36,Heloïse Doumont,BEL,final,,
2018,chn,xiamen,women,37,Rebecca Frangos,CAN,final,,
2019,fra,chamonix,men,1,Alfian Muhammad,INA,final,5.764,
2019,fra,chamonix,men,2,QiXin Zhong,CHN,final,6.382,
2019,fra,chamonix,men,3,Vladislav Deulin,RUS,final,6.057,
2019,fra,chamonix,men,4,Danyil Boldyrev,UKR,final,,fall
2019,fra,chamonix,men,5,Marcin Dzienski,POL,final,6.362,
2019,fra,chamonix,men,6,Sergei Rukin,RUS,final,7.448,
2019,fra,chamonix,men,7,Bassa Mawem,FRA,final,,False start
2019,fra,chamonix,men,8,John Brosler,USA,final,,False start
2019,fra,chamonix,men,9,Aspar Jaelolo,INA,final,5.878,
2019,fra,chamonix,men,10,Seungbeom Lee,KOR,final,5.943,
2019,fra,chamonix,men,11,Kostiantyn Pavlenko,UKR,final,5.993,
2019,fra,chamonix,men,12,Stanislav Kokorin,RUS,final,6.180,
2019,fra,chamonix,men,13,Long CAO,CHN,final,7.407,
2019,fra,chamonix,men,14,Aleksandr Shikov,RUS,final,7.494,
2019,fra,chamonix,men,15,Aleksandr Shilov,RUS,final,7.899,
2019,fra,chamonix,men,16,Dmitrii Timofeev,RUS,final,,fall
2019,fra,chamonix,men,17,Carlos Granja,ECU,final,,
2019,fra,chamonix,men,18,Jan Kriz,CZE,final,,
2019,fra,chamonix,men,19,Pierre Rebreyend,FRA,final,,
2019,fra,chamonix,men,20,Erik Noya Cardona,ESP,final,,
2019,fra,chamonix,men,21,Mickael Mawem,FRA,final,,
2019,fra,chamonix,men,22,JinBao LONG,CHN,final,,
2019,fra,chamonix,men,23,Reza Alipourshenazandifar,IRI,final,,
2019,fra,chamonix,men,24,Artem Khabibullin,RUS,final,,
2019,fra,chamonix,men,25,Tomoa Narasaki,JPN,final,,
2019,fra,chamonix,men,26,Gian Luca Zodda,ITA,final,,
2019,fra,chamonix,men,27,Nikolai Iarilovets,RUS,final,,
2019,fra,chamonix,men,28,Fatchur Roji,INA,final,,
2019,fra,chamonix,men,29,Lev Rudatskiy,RUS,final,,
2019,fra,chamonix,men,30,ZhiXing CHEN,CHN,final,,
2019,fra,chamonix,men,31,Almaz Nagaev,RUS,final,,
2019,fra,chamonix,men,32,Ludovico Fossali,ITA,final,,
2019,fra,chamonix,men,33,Kokoro Fujii,JPN,final,,
2019,fra,chamonix,men,34,Alimzhan Myrzabekov,KAZ,final,,
2019,fra,chamonix,men,35,Sam Avezou,FRA,final,,
2019,fra,chamonix,men,36,Lukas Knapp,AUT,final,,
2019,fra,chamonix,men,37,Manuel Cornu,FRA,final,,
2019,fra,chamonix,men,38,Matthias Erber,AUT,final,,
2019,fra,chamonix,men,39,Alisher Murat,KAZ,final,,
2019,fra,chamonix,men,40,Jan Hojer,GER,final,,
2019,fra,chamonix,men,41,Danny Valencia,ECU,final,,
2019,fra,chamonix,men,42,Rishat Khaibullin,KAZ,final,,
2019,fra,chamonix,men,43,Kai Harada,JPN,final,,
2019,fra,chamonix,men,44,Zach Galla,USA,final,,
2019,fra,chamonix,men,45,Meichi Narasaki,JPN,final,,
2019,fra,chamonix,men,46,William Bosi,GBR,final,,
2019,fra,chamonix,men,47,Nathaniel Coleman,USA,final,,
2019,fra,chamonix,men,48,Jernej Kruder,SLO,final,,
2019,fra,chamonix,men,49,Jongwon Chon,KOR,final,,
2019,fra,chamonix,men,50,Pema Thendup Bhutia,IND,final,,
2019,fra,chamonix,men,51,Hanwool KIM,KOR,final,,
2019,fra,chamonix,men,52,Rei Sugimoto,JPN,final,,
2019,fra,chamonix,men,53,Yannick Flohé,GER,final,,
2019,fra,chamonix,men,54,Dohyun Lee,KOR,final,,
2019,fra,chamonix,men,55,Alberto Ginés López,ESP,final,,
2019,fra,chamonix,men,56,Sascha Lehmann,SUI,final,,
2019,fra,chamonix,men,57,Felipe  Ho Foganholo,BRA,final,,
2019,fra,chamonix,men,58,Ganesh Bhujel,IND,final,,
2019,fra,chamonix,men,59,Mikel Asier Linacisoro Molina,ESP,final,,
2019,fra,chamonix,men,60,Jakob Schubert,AUT,final,,
2019,fra,chamonix,men,61,Rudolph Ruana,USA,final,,
2019,fra,chamonix,men,62,Cesar Grosso,BRA,final,,
2019,fra,chamonix,men,63,Adam Ondra,CZE,final,,
2019,fra,chamonix,men,64,Marcello Bombardi,ITA,final,,
2019,fra,chamonix,men,65,Nimrod Marcus,ISR,final,,
2019,fra,chamonix,men,66,Jabee Kim,KOR,final,,
2019,fra,chamonix,men,67,Giga Jankhoteli,GEO,final,,
2019,fra,chamonix,men,68,Javier Cano Blazquez,ESP,final,,
2019,fra,chamonix,men,69,Ronny Escobar,CHI,final,,
2019,fra,chamonix,men,70,Luka Potocar,SLO,final,,
2019,fra,chamonix,men,71,Ben Abel,AUS,final,,
2019,fra,chamonix,men,72,Emilio Rios,CHI,final,,
2019,fra,chamonix,men,73,Francesco Vettorata,ITA,final,,
2019,fra,chamonix,men,74,Philipp Martin,GER,final,,
2019,fra,chamonix,men,75,Tim Reuser,NED,final,,
2019,fra,chamonix,men,76,Campbell Harrison,AUS,final,,
2019,fra,chamonix,men,77,Simón Padin,ARG,final,,
2019,fra,chamonix,men,78,Christopher Cosser,RSA,final,,
2019,fra,chamonix,men,79,Benjamin Vargas,CHI,final,,
2019,fra,chamonix,men,80,Sean McColl,CAN,final,,
2019,fra,chamonix,men,81,Benjamin Ayala,CHI,final,,
2019,fra,chamonix,men,82,Stefano Ghisolfi,ITA,final,,
2019,fra,chamonix,men,83,Alexander Megos,GER,final,,
2019,fra,chamonix,men,84,Tobias Plangger,AUT,final,,
2019,fra,chamonix,men,85,Hannes Puman,SWE,final,,
2019,fra,chamonix,men,86,Jose Maria Aljaro,CHI,final,,
2019,fra,chamonix,men,87,Hritik Marne,IND,final,,
2019,fra,chamonix,men,88,Romain Desgranges,FRA,final,,
2019,fra,chamonix,men,89,David Barrans,GBR,final,,
2019,fra,chamonix,men,90,Anze Peharc,SLO,final,,
2019,fra,chamonix,men,91,YuFei Pan,CHN,final,,
2019,fra,chamonix,men,92,Jakub Konecny,CZE,final,,
2019,fra,chamonix,men,93,Nicolas Collin,BEL,final,,
2019,fra,chamonix,men,94,Soso Gabuldani,GEO,final,,
2019,fra,chamonix,men,95,Amir Maimuratov,KAZ,final,,
2019,fra,chamonix,men,95,Michael Piccolruaz,ITA,final,,
2019,fra,chamonix,men,95,Martin Stranik,CZE,final,,
2019,chn,chongqing,men,1,Alfian Muhammad,INA,final,5.970,
2019,chn,chongqing,men,2,Kostiantyn Pavlenko,UKR,final,6.315,
2019,chn,chongqing,men,3,Sergei Rukin,RUS,final,6.808,
2019,chn,chongqing,men,4,QiXin Zhong,CHN,final,,fall
2019,chn,chongqing,men,5,Reza Alipourshenazandifar,IRI,final,5.733,
2019,chn,chongqing,men,6,Nikolai Iarilovets,RUS,final,6.310,
2019,chn,chongqing,men,7,ZhiYong Ou,CHN,final,7.034,
2019,chn,chongqing,men,8,Fatchur Roji,INA,final,7.518,
2019,chn,chongqing,men,9,Marcin Dzienski,POL,final,6.080,
2019,chn,chongqing,men,10,JinBao LONG,CHN,final,6.164,
2019,chn,chongqing,men,11,Aspar Jaelolo,INA,final,6.286,
2019,chn,chongqing,men,12,Aleksandr Shilov,RUS,final,7.379,
2019,chn,chongqing,men,13,ZhiXing CHEN,CHN,final,8.115,
2019,chn,chongqing,men,14,Vladislav Deulin,RUS,final,8.936,
2019,chn,chongqing,men,15,Bassa Mawem,FRA,final,,fall
2019,chn,chongqing,men,16,Dmitrii Timofeev,RUS,final,,fall
2019,chn,chongqing,men,17,Sergei Luzhetskii,RUS,final,,
2019,chn,chongqing,men,18,Jan Kriz,CZE,final,,
2019,chn,chongqing,men,19,Stanislav Kokorin,RUS,final,,
2019,chn,chongqing,men,20,Gian Luca Zodda,ITA,final,,
2019,chn,chongqing,men,21,Carlos Granja,ECU,final,,
2019,chn,chongqing,men,22,Long CAO,CHN,final,,
2019,chn,chongqing,men,23,Cheung-chi Shoji Chan,HKG,final,,
2019,chn,chongqing,men,24,Kokoro Fujii,JPN,final,,
2019,chn,chongqing,men,25,Shuo Xu,CHN,final,,
2019,chn,chongqing,men,26,Manuel Cornu,FRA,final,,
2019,chn,chongqing,men,27,Jan Hojer,GER,final,,
2019,chn,chongqing,men,28,John Brosler,USA,final,,
2019,chn,chongqing,men,29,Liang ZHANG,CHN,final,,
2019,chn,chongqing,men,30,Meichi Narasaki,JPN,final,,
2019,chn,chongqing,men,31,Danny Valencia,ECU,final,,
2019,chn,chongqing,men,32,YuFei Pan,CHN,final,,
2019,chn,chongqing,men,33,Guillaume Moro,FRA,final,,
2019,chn,chongqing,men,34,William Bosi,GBR,final,,
2019,chn,chongqing,men,35,Michael Piccolruaz,ITA,final,,
2019,chn,chongqing,men,36,Hanwool KIM,KOR,final,,
2019,chn,chongqing,men,37,Sean McColl,CAN,final,,
2019,chn,chongqing,men,38,Kai Harada,JPN,final,,
2019,chn,chongqing,men,39,Nathaniel Coleman,USA,final,,
2019,chn,chongqing,men,40,Jakob Schubert,AUT,final,,
2019,chn,chongqing,men,41,Chi-fung AU,HKG,final,,
2019,chn,chongqing,men,42,Rei Sugimoto,JPN,final,,
2019,chn,chongqing,men,43,Zach Galla,USA,final,,
2019,chn,chongqing,men,44,Jongwon Chon,KOR,final,,
2019,chn,chongqing,men,45,Arsenii Bogomolov,RUS,final,,
2019,chn,chongqing,men,46,Rudolph Ruana,USA,final,,
2019,chn,chongqing,men,47,Sascha Lehmann,SUI,final,,
2019,chn,chongqing,men,48,William Ridal,GBR,final,,
2019,chn,chongqing,men,49,Lasa Temi,INA,final,,
2019,chn,chongqing,men,50,ODE RIFALDI RIDJAYA,INA,final,,
2019,chn,chongqing,men,51,Georg Parma,AUT,final,,
2019,chn,chongqing,men,52,Leo Avezou,FRA,final,,
2019,chn,chongqing,men,53,Simon Lorenzi,BEL,final,,
2019,chn,chongqing,men,54,Nicolas Collin,BEL,final,,
2019,chn,chongqing,men,55,Ka-chun Yau,HKG,final,,
2019,chn,chongqing,men,56,Jernej Kruder,SLO,final,,
2019,chn,chongqing,men,57,Hei-yeung Lam,HKG,final,,
2019,chn,chongqing,men,58,Marcello Bombardi,ITA,final,,
2019,chn,chongqing,men,59,Sean Bailey,USA,final,,
2019,chn,chongqing,men,60,Ram Levin,ISR,final,,
2019,chn,chongqing,men,61,Sirapob Jirajaturapak,THA,final,,
2019,chn,chongqing,men,62,Loïc Timmermans,BEL,final,,
2019,chn,chongqing,men,63,Anze Peharc,SLO,final,,
2019,chn,chongqing,men,64,ZhaXi BianBa,CHN,final,,
2019,chn,chongqing,men,65,Francesco Vettorata,ITA,final,,
2019,chn,chongqing,men,66,Sergii Topishko,UKR,final,,
2019,chn,chongqing,men,67,Ned Middlehurst,AUS,final,,
2019,chn,chongqing,men,68,Aleksei Rubtsov ,RUS,final,,
2019,chn,chongqing,men,69,Muhammad Taqiuddin Bin Mohd Zulkifli,MAS,final,,
2019,chn,chongqing,men,70,Mohd Izzat Mohd Shokor,MAS,final,,
2019,chn,chongqing,men,71,Yuval Shemla,ISR,final,,
2019,chn,chongqing,men,72,Chia Hsiang Lin,TPE,final,,
2019,chn,chongqing,men,73,Nimrod Marcus,ISR,final,,
2019,chn,chongqing,men,74,George Sanders,NZL,final,,
2019,chn,chongqing,men,75,Sam Lavender,AUS,final,,
2019,chn,chongqing,men,76,Mickael Mawem,FRA,final,,
2019,chn,chongqing,men,77,Alex Khazanov,ISR,final,,
2019,chn,chongqing,men,78,Alban Levier,FRA,final,,
2019,chn,chongqing,men,79,Fedir Samoilov,UKR,final,,
2019,chn,chongqing,men,80,Stefano Ghisolfi,ITA,final,,
2019,chn,chongqing,men,81,Hritik Marne,IND,final,,
2019,chn,chongqing,men,82,Thomas Waldin,NZL,final,,
2019,chn,chongqing,men,83,Chase Gatland,NZL,final,,
2019,chn,chongqing,men,84,Ludovico Fossali,ITA,final,,
2019,chn,chongqing,men,84,Hannes Puman,SWE,final,,
2019,rus,moscow,men,1,Bassa Mawem,FRA,final,5.730,
2019,rus,moscow,men,2,Vladislav Deulin,RUS,final,11.545,
2019,rus,moscow,men,3,Aspar Jaelolo,INA,final,6.083,
2019,rus,moscow,men,4,Long CAO,CHN,final,10.004,
2019,rus,moscow,men,5,Aleksandr Shikov,RUS,final,7.126,
2019,rus,moscow,men,6,Sergei Rukin,RUS,final,7.263,
2019,rus,moscow,men,7,Reza Alipourshenazandifar,IRI,final,7.587,
2019,rus,moscow,men,8,Dmitrii Timofeev,RUS,final,,fall
2019,rus,moscow,men,9,Aleksandr Shilov,RUS,final,6.068,
2019,rus,moscow,men,10,Stanislav Kokorin,RUS,final,6.094,
2019,rus,moscow,men,11,Amir Maimuratov,KAZ,final,6.096,
2019,rus,moscow,men,12,Gian Luca Zodda,ITA,final,6.310,
2019,rus,moscow,men,13,Georgy Artamonov ,RUS,final,6.804,
2019,rus,moscow,men,14,Ludovico Fossali,ITA,final,6.960,
2019,rus,moscow,men,15,Jan Kriz,CZE,final,7.665,
2019,rus,moscow,men,16,Lev Rudatskiy,RUS,final,7.681,
2019,rus,moscow,men,17,Marcin Dzienski,POL,final,,
2019,rus,moscow,men,18,Fatchur Roji,INA,final,,
2019,rus,moscow,men,19,Arsenii Bogomolov,RUS,final,,
2019,rus,moscow,men,20,Joe Goodacre,USA,final,,
2019,rus,moscow,men,21,Nikolai Iarilovets,RUS,final,,
2019,rus,moscow,men,22,Mehdi AliPourShenazandi,IRI,final,,
2019,rus,moscow,men,23,Mickael Mawem,FRA,final,,
2019,rus,moscow,men,24,Alfian Muhammad,INA,final,,
2019,rus,moscow,men,25,Ehsan Asrar,IRI,final,,
2019,rus,moscow,men,26,Carlos Granja,ECU,final,,
2019,rus,moscow,men,27,Sergei Luzhetskii,RUS,final,,
2019,rus,moscow,men,28,Lukas Knapp,AUT,final,,
2019,rus,moscow,men,29,Keita Dohi,JPN,final,,
2019,rus,moscow,men,30,Rishat Khaibullin,KAZ,final,,
2019,rus,moscow,men,31,Josh Levin,USA,final,,
2019,rus,moscow,men,32,Manuel Cornu,FRA,final,,
